"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0071173","spindle assembly checkpoint signaling","20/2074","46/18888",0.434782608695652,3.95958240744623,7.05823636508626,1.96626841890846e-08,3.13327529672548e-06,2.6106898182207e-06,"TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/KNL1/ZWINT/BUB1/NDC80/DUSP1/MAD2L1/XRCC3/CCNB1",20
"BP","GO:0071174","mitotic spindle checkpoint signaling","20/2074","46/18888",0.434782608695652,3.95958240744623,7.05823636508626,1.96626841890846e-08,3.13327529672548e-06,2.6106898182207e-06,"TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/KNL1/ZWINT/BUB1/NDC80/DUSP1/MAD2L1/XRCC3/CCNB1",20
"BP","GO:0007059","chromosome segregation","85/2074","423/18888",0.200945626477541,1.83001976514359,6.0636525299347,2.15810946632967e-08,3.34847721407362e-06,2.78999913555695e-06,"KIF14/TPX2/KIF2C/KIF23/CDCA5/KNSTRN/KIF4A/TOP2A/ECT2/TRIP13/CENPF/BUB1B/SPAG5/KAT2B/MYBL2/NEK2/CDCA8/AURKB/HJURP/DLGAP5/CDC20/KNTC1/STIL/CDK1/TACC3/VPS4B/CCNB2/P3H4/BIRC5/SPC25/PRC1/SGO2/NUF2/SKA1/RAB11A/CENPN/BRCA1/ASPM/CENPE/SPDL1/OIP5/KIFC1/MAD2L2/KIF18A/ESPL1/KNL1/ZWINT/BUB1/CENPL/NDC80/SMC2/DUSP1/ANKRD31/FBXO5/MAD2L1/BRIP1/CHEK2/MKI67/KIF11/CUL3/CENPQ/XRCC3/CDT1/CCNE2/BEX4/SAC3D1/NCAPD2/RGS14/PSRC1/HAUS8/CCDC69/ESCO2/CENPH/KLHDC8B/DIAPH3/NUSAP1/SKA3/MAP3K20/CENPK/CCNB1/PTTG1/STARD9/M1AP/SYCE2/MAEL",85
"BP","GO:0060537","muscle tissue development","87/2074","438/18888",0.198630136986301,1.80893251079906,6.01591241252256,2.58521742764158e-08,3.90831844958327e-06,3.25646686499413e-06,"SIX1/ELN/CENPF/SORBS2/COL11A1/SIX4/CHRNA1/ACADM/COL3A1/CDK1/HEY1/RYR1/STRA6/PITX1/PGM5/MEIS1/TFAP2B/TGFBR3/RUNX1/NOX4/SCN5A/HOXD10/BARX2/ERBB3/SOX11/VAX1/GLI1/NLN/HLF/MSX2/ACVR1/FOXL2/CSRP1/MYOZ1/NEBL/RPL3L/TCF21/PIM1/CITED2/FOXC1/MYOM1/CAV2/PI16/NEB/NRG1/MYOCD/MYH11/CFL2/FOS/COL6A1/MYLK/EGR1/PDGFRB/GJC1/BTG2/TBX1/SEMA3C/KLHL41/EPHB1/JPH2/TBX3/TBX20/WT1/CASQ1/RYR2/EYA2/MSX1/ALDH1A2/AKAP6/RBM24/FOXC2/SLC8A1/MYL2/POU4F1/ACTA1/WNT10B/DMD/RBP4/B4GALNT2/TNNI3/IHH/DMRTA2/MEGF10/PPARGC1A/MEOX2/TBX18/GATA4",87
"BP","GO:0031577","spindle checkpoint signaling","20/2074","47/18888",0.425531914893617,3.87533597324525,6.93163836310192,3.07019113909323e-08,4.52546173902343e-06,3.77067948582845e-06,"TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/KNL1/ZWINT/BUB1/NDC80/DUSP1/MAD2L1/XRCC3/CCNB1",20
"BP","GO:1905818","regulation of chromosome separation","26/2074","74/18888",0.351351351351351,3.19977064817952,6.65890835084912,3.31684327267698e-08,4.76978242334231e-06,3.97425097652977e-06,"TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/SMC2/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/NCAPD2/CCNB1",26
"BP","GO:0051960","regulation of nervous system development","91/2074","468/18888",0.194444444444444,1.77081324333012,5.93031313675473,3.56235006013828e-08,5.00086094156554e-06,4.16678890492865e-06,"SPP1/KIF14/LPIN1/TREM2/ASPA/PLXNA1/DLX1/LIMK1/DLX2/IL34/AGRN/ZNF365/HEY1/DLL3/ASPM/MAPT/VCAN/HLTF/CRABP2/PER2/SOX11/VAX1/CLCN2/HES5/THBS2/TIAM1/RTN4R/SYNDIG1/PLAG1/LHX2/DAAM2/PLXNA2/SPINT1/RGS14/TYMP/AMIGO2/ETV5/BHLHE40/MME/PLXNC1/ADGRB3/IL6ST/ST8SIA2/PTPRZ1/KIAA0319/NTRK2/IL33/NKX6-1/BTG2/FN1/SEMA3C/TLX2/NTN1/SLITRK5/EPHB1/NLGN3/RELN/LGI4/WNT7A/IL1B/SEMA3E/ITPKA/CBLN1/CX3CR1/LRRTM1/KIT/FOXG1/CHODL/FLRT2/NLGN1/CYSLTR1/HES7/PLXNA4/POU4F1/TPPP/DPYSL5/CUX2/SLITRK2/ROBO2/NKX2-2/DMRTA2/CDKN2B/IFNG/SEMA3D/SOX10/SEMA6D/CBLN2/FSTL4/DCC/FLRT3/NEFL",91
"BP","GO:0098813","nuclear chromosome segregation","68/2074","317/18888",0.214511041009464,1.95356053162331,6.01326852453372,4.08773466135789e-08,5.6049496658991e-06,4.67012427528942e-06,"KIF14/TPX2/KIF2C/KIF23/CDCA5/KNSTRN/KIF4A/TOP2A/ECT2/TRIP13/CENPF/BUB1B/SPAG5/KAT2B/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/CDK1/TACC3/VPS4B/CCNB2/P3H4/BIRC5/SPC25/PRC1/NUF2/SKA1/RAB11A/ASPM/CENPE/SPDL1/KIFC1/MAD2L2/KIF18A/ESPL1/KNL1/ZWINT/BUB1/NDC80/SMC2/DUSP1/ANKRD31/FBXO5/MAD2L1/BRIP1/CHEK2/KIF11/CUL3/CENPQ/XRCC3/CDT1/CCNE2/NCAPD2/PSRC1/KLHDC8B/NUSAP1/SKA3/MAP3K20/CENPK/CCNB1/PTTG1/M1AP/SYCE2/MAEL",68
"BP","GO:0051310","metaphase chromosome alignment","31/2074","100/18888",0.31,2.82318225650916,6.42007578184654,4.79921641183798e-08,6.43094999186289e-06,5.35835956795403e-06,"KIF14/KIF2C/CDCA5/KNSTRN/ECT2/CENPF/SPAG5/KAT2B/NEK2/CDCA8/AURKB/KNTC1/VPS4B/BIRC5/SPC25/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/KNL1/ZWINT/NDC80/CUL3/CENPQ/CDT1/PSRC1/SKA3/CCNB1",31
"BP","GO:0048285","organelle fission","94/2074","493/18888",0.190669371196755,1.73643350200786,5.81912177328532,5.64751231534286e-08,7.39949613583589e-06,6.16536607618833e-06,"KIF14/TPX2/KIF2C/KIF23/CDCA5/KNSTRN/KIF4A/TOP2A/CCNA1/TRIP13/CENPF/BUB1B/SPAG5/KAT2B/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/RAD51AP1/NFIA/CDC20/KNTC1/CDK1/RAD54L/MTBP/VPS4B/CCNB2/P3H4/BIRC5/SPC25/PRC1/NUF2/SKA1/RAB11A/ASPM/LRRK2/MAPT/CENPE/SPDL1/KIFC1/MAD2L2/KIF18A/RAD51/ESPL1/KNL1/FANCA/ZWINT/BUB1/MOV10L1/NDC80/SMC2/DUSP1/ANKRD31/TOM1L2/FBXO5/MAD2L1/BRIP1/CHEK2/MKI67/KIF11/CUL3/XRCC3/MIEF2/MSX2/PDXP/CDT1/CCNE2/NCAPD2/PSRC1/FBXO43/BRCA2/KLHDC8B/DDHD1/NUSAP1/CAV2/SKA3/TESMIN/EPGN/CENPK/CCNB1/PTTG1/STRA8/PDGFRB/DMRT1/SMPD3/M1AP/IL1B/SYCE2/MSX1/EDN3/PPARG/EREG/MAEL",94
"BP","GO:0051304","chromosome separation","27/2074","81/18888",0.333333333333333,3.03567984570878,6.44826042176118,6.46096974477831e-08,8.28127774243759e-06,6.90007913017858e-06,"TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/SMC2/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/NCAPD2/CCNB1/M1AP",27
"BP","GO:0048736","appendage development","46/2074","186/18888",0.247311827956989,2.25227859520328,6.02786819948667,8.50674033045578e-08,1.04491127059099e-05,8.70635024610464e-06,"KAT2B/HOXC13/NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/ITGB4/FBN2/FGF10/MSX2/KREMEN2/PLXNA2/RSPO2/CHST11/DLX5/SLC7A11/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/SMOC1/ALX4/ALX3/IHH/MEOX2",46
"BP","GO:0060173","limb development","46/2074","186/18888",0.247311827956989,2.25227859520328,6.02786819948667,8.50674033045578e-08,1.04491127059099e-05,8.70635024610464e-06,"KAT2B/HOXC13/NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/ITGB4/FBN2/FGF10/MSX2/KREMEN2/PLXNA2/RSPO2/CHST11/DLX5/SLC7A11/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/SMOC1/ALX4/ALX3/IHH/MEOX2",46
"BP","GO:0035107","appendage morphogenesis","39/2074","150/18888",0.26,2.36783027965284,5.90699455247827,1.98287959633084e-07,2.33821161999333e-05,1.94823138443706e-05,"NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/FBN2/FGF10/MSX2/PLXNA2/RSPO2/CHST11/DLX5/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/ALX4/ALX3/IHH",39
"BP","GO:0035108","limb morphogenesis","39/2074","150/18888",0.26,2.36783027965284,5.90699455247827,1.98287959633084e-07,2.33821161999333e-05,1.94823138443706e-05,"NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/FBN2/FGF10/MSX2/PLXNA2/RSPO2/CHST11/DLX5/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/ALX4/ALX3/IHH",39
"BP","GO:0034329","cell junction assembly","86/2074","453/18888",0.189845474613687,1.72893024325136,5.51523273942923,2.50904664717751e-07,2.90065471210953e-05,2.41686701803456e-05,"SIX1/FSCN1/AFDN/ECT2/SIX4/FAM107A/EPB41L3/AGRN/DBNL/ITGB4/THBS2/NEGR1/SYNDIG1/LRFN1/CNTNAP2/OCLN/ESAM/CNTN5/MYOC/NRCAM/SDK1/CLDN17/AMIGO2/CLDN7/CDH8/CLDN20/MARVELD3/WNT11/ANK2/MUSK/ARHGEF9/CDH17/CDH15/ADGRB3/ST8SIA2/CLDN4/APOD/CDH13/NTRK2/CLDN5/GJC1/PHLDB2/CLDN16/FN1/NTN1/COL16A1/SLITRK5/DRD1/EPHB1/NLGN3/WNT7A/IL1B/ICAM5/CTTN/PCDHB10/GJB1/RHOD/CBLN1/LRRTM1/LRFN5/THSD1/FLRT2/NLGN1/POU4F1/FRMPD2/CUX2/SLITRK2/CLDN6/CLDN1/SORBS1/POF1B/CHRNB2/LIM2/NLGN4X/SDK2/CDH18/ROBO2/ADD2/CLDN22/CLDN18/CLDN11/GABRG3/CBLN2/NRXN2/CLDN10/FLRT3",86
"BP","GO:0009952","anterior/posterior pattern specification","50/2074","219/18888",0.228310502283105,2.07923277103341,5.64192097079146,3.47348667748128e-07,3.93839950969801e-05,3.28153083477837e-05,"HOXC13/HOXD13/HOXC10/HOXC8/HEY1/DLL3/PRKDC/EN1/HOXD10/CTNNBIP1/HOXB7/HOXC11/CDX1/DMRT2/HES5/MSX2/PLXNA2/COBL/BASP1/HOXD8/FOXC1/OTX1/SIX2/BHLHE40/SOX17/BTG2/TDRD5/TBX1/HOXA4/SEMA3C/TBX3/WT1/PBX1/PCDH8/MSX1/ALDH1A2/HOXB5/HOXA7/GPC3/HOXB6/FOXC2/HES7/HOXB9/ALX4/MEOX2/TBX18/GATA4/HOXB8/BARX1/DCANP1",50
"BP","GO:0072001","renal system development","67/2074","329/18888",0.203647416413374,1.85462507291022,5.49220371659659,3.97021581076266e-07,4.41667781514276e-05,3.68003916362052e-05,"SIX1/HPGD/KIF26B/HOXD11/CENPF/SIX4/SULF1/NFIA/PCSK9/CITED1/STAT1/EXT1/STRA6/CXCR2/LRRK2/ANGPT2/FADD/TFAP2B/CYP26A1/CTNNBIP1/HOXB7/RGN/HOXC11/SOX11/ASXL1/LGR5/WNK4/HES5/FGF10/PYGO2/HMGCS2/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/SOX17/MME/MYOCD/EGR1/GCNT3/TNS2/GLI2/PDGFRB/PRDM1/WT1/PBX1/VANGL2/KANK2/ALDH1A2/SALL1/MMP9/GFRA1/GPC3/HAS2/OVOL1/FOXC2/GCNT4/KLF15/PROM1/RBP4/ROBO2/TBX18/IRX1",67
"BP","GO:0003012","muscle system process","86/2074","459/18888",0.187363834422658,1.70632984791474,5.38038510028954,4.5005950856339e-07,4.91398307868472e-05,4.09440102624823e-05,"GPD1L/EHD3/TMOD3/SORBS2/HSP90AA1/CHRNA1/SULF1/FXYD1/RYR1/SCNN1B/KCNA5/GSN/MEIS1/ATP1A2/SCN5A/CALM1/CASQ2/CKMT2/NUP155/TIAM1/MYL5/GNAO1/MYOZ1/SCN8A/TMEM38B/SYNM/LMOD1/MYOC/GATM/KCND2/P2RX3/ACACB/PI16/CACNB2/SMTN/MYOCD/MYH11/ANK2/HRC/ATP1B1/COL6A1/MYL9/MYLK/IL6ST/TACR1/SLC6A8/SCN2B/ADORA2B/GJC1/ABAT/TACR2/TPM2/DRD1/KLHL41/SCN2A/KCNMA1/TBX3/TBX20/CASQ1/LEP/IL1B/HTR7/HTR1D/CTTN/RYR2/CHRM2/EDN3/AKAP6/KIT/DES/TPCN2/UTRN/NR4A3/SLC8A1/MYL2/KCNE2/KLF15/ACTA1/CHRNB2/MLIP/DMD/CHGA/TNNI3/PPARG/GATA4/DCANP1",86
"BP","GO:0048704","embryonic skeletal system morphogenesis","28/2074","94/18888",0.297872340425532,2.71273518127167,5.84648552592435,5.29742751942058e-07,5.67884230081886e-05,4.73169267619825e-05,"SIX1/COL11A1/SIX4/DLX2/TBX15/MTHFD1L/RUNX2/FLVCR1/HOXD10/HOXB7/HOXC11/SOX11/CHST11/SIX2/GSC/NDST1/TBX1/HOXA4/HOXB5/HOXA7/HOXB6/FOXC2/COL2A1/HOXB9/ALX4/ALX3/MMP16/HOXB8",28
"BP","GO:0048565","digestive tract development","35/2074","133/18888",0.263157894736842,2.39658935187535,5.67657470156647,6.03475529107987e-07,6.35373521360838e-05,5.29402310967477e-05,"HOXD13/COL3A1/EXT1/STRA6/SFRP5/CXCL8/PTK6/SOX11/GLI1/TYMS/FGF10/COBL/FOXL1/HMGCS2/TCF21/SIX2/TP63/WNT11/SOX17/MYOCD/FOXE1/IL6ST/GLI2/PRDM1/NKX3-2/ALDH1A2/SALL1/KIT/AGR2/ALX4/NKX2-2/IHH/CLDN18/SOX10/GATA4",35
"BP","GO:0043270","positive regulation of monoatomic ion transport","48/2074","211/18888",0.227488151658768,2.07174359138419,5.49830602516449,6.61414072688759e-07,6.84157433784723e-05,5.70049764956314e-05,"GPD1L/CHP1/TREM2/STK39/FXYD1/DRD4/FHL1/SCN5A/CALM1/CXCL11/LGALS3/ADCYAP1R1/CXCL10/CHP2/CASK/KCNMB1/P2RX3/CFTR/SLC6A4/CACNB2/CNKSR3/LRRC26/TRPV3/ANK2/ATP1B1/MYLK/CHRM1/PDGFRB/P2RY6/XCL1/TACR2/DRD1/JPH2/NLGN3/RELN/CASQ1/LEP/RGS7/RYR2/EDN3/AKAP6/LRRC38/PLA2G1B/LHCGR/NPSR1/DMD/IFNG/MS4A1",48
"BP","GO:0007080","mitotic metaphase chromosome alignment","21/2074","60/18888",0.35,3.18746383799421,5.96025385419486,7.35831631549085e-07,7.48010913726449e-05,6.23253398264897e-05,"KIF14/KIF2C/CDCA5/KAT2B/CDCA8/AURKB/VPS4B/BIRC5/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/NDC80/CUL3/CDT1/PSRC1/SKA3/CCNB1",21
"BP","GO:0051303","establishment of chromosome localization","31/2074","112/18888",0.276785714285714,2.52069844331175,5.66892771182848,8.00673468881934e-07,8.00130639411505e-05,6.66680299602495e-05,"KIF14/KIF2C/CDCA5/KNSTRN/ECT2/CENPF/SPAG5/KAT2B/NEK2/CDCA8/AURKB/KNTC1/VPS4B/BIRC5/SPC25/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/KNL1/ZWINT/NDC80/CUL3/CENPQ/CDT1/PSRC1/SKA3/CCNB1",31
"BP","GO:0009954","proximal/distal pattern formation","15/2074","34/18888",0.441176470588235,4.01781156049691,6.18557631880362,9.36717457324731e-07,9.20481021397769e-05,7.66957960234126e-05,"DLX1/DLX2/HOXC10/EN1/HOXD10/HOXC11/GLI1/HES5/FGF10/TP63/GLI2/PBX1/ALDH1A2/HOXB9/IRX1",15
"BP","GO:0007015","actin filament organization","86/2074","467/18888",0.184154175588865,1.6770993580147,5.20360815549188,9.53871990364921e-07,9.21972009047799e-05,7.68200272481982e-05,"FSCN1/HSP90B1/TMOD3/ELN/ARHGEF10L/PFN2/SNX9/LIMK1/SHROOM3/FAM107A/KANK1/C15orf62/NOSTRIN/MAD2L2/GSN/CGNL1/STMN1/FAT1/ARPC1B/RNH1/FHOD1/IQGAP3/MYO5A/MYO1B/RND3/CNN3/CUL3/DAAM2/COBL/PDXP/EPHA1/ESAM/NEBL/LMOD1/MYOC/TMSB15A/PACSIN1/SCIN/TF/TACSTD2/MYO5B/DIAPH3/CAPZB/ARHGAP40/GAS7/WNT11/NEB/CFL2/RFLNB/MYO6/MYO7A/KANK4/TACR1/MYO5C/SYNPO2/PHLDB2/PLS1/TPM2/ZEB2/CCL26/ARRB1/RAC3/GDPD2/RND1/RHPN1/CTTN/ACTL8/KANK2/PSTPIP2/RHOD/CTNNA2/ANG/RHOV/TAGLN3/PPP1R9A/PLA2G1B/CAP2/ACTA1/GAS2/TMSB15B/SORBS1/POF1B/ADD2/XIRP1/CAPZA3/ALOX15",86
"BP","GO:0030199","collagen fibril organization","22/2074","66/18888",0.333333333333333,3.03567984570878,5.81833743775461,1.05033372744406e-06,9.9883349306616e-05,8.32242360947613e-05,"COL1A1/COL5A2/LOXL2/COL1A2/COL11A1/COL5A1/COL3A1/P3H4/EXT1/P4HA1/COL12A1/LUM/DPT/FOXC1/PLOD3/COL5A3/COL6A1/ADAMTS2/LOXL4/FOXC2/COL2A1/ADAMTS3",22
"BP","GO:0008608","attachment of spindle microtubules to kinetochore","19/2074","52/18888",0.365384615384615,3.32757213856539,5.90283747167599,1.16059697869144e-06,0.000108340041864968,9.02704733599594e-05,"KIF2C/KNSTRN/ECT2/SPAG5/KAT2B/NEK2/CDCA8/AURKB/KNTC1/BIRC5/SPC25/NUF2/SKA1/CENPE/KNL1/NDC80/CDT1/SKA3/CCNB1",19
"BP","GO:0031032","actomyosin structure organization","48/2074","215/18888",0.223255813953488,2.03319952456774,5.35114505475767,1.17601130925338e-06,0.000108340041864968,9.02704733599594e-05,"TMOD3/ELN/ECT2/ARHGEF10L/PFN2/SIX4/LIMK1/EPB41L3/EPB41L4A/LDB3/RTKN/CGNL1/PGM5/STMN1/FHOD1/IQGAP3/CNN3/CUL3/EPHA1/CSRP1/MYOZ1/NEBL/LMOD1/MYOC/TACSTD2/MYOM1/WNT11/NEB/MYH11/CFL2/MYL9/TACR1/PDGFRB/FLNC/PHLDB2/ZEB2/FRMD3/KLHL41/ARRB1/RHPN1/CASQ1/ACTL8/MYL2/ACTA1/SORBS1/MYOM3/MYBPC2/KRT8",48
"BP","GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","12/2074","23/18888",0.521739130434783,4.75149888893547,6.3225268165399,1.25923770137317e-06,0.000114222545958403,9.51718599564143e-05,"CLDN17/CLDN7/CLDN20/CLDN4/CLDN5/CLDN16/CLDN6/CLDN1/CLDN22/CLDN18/CLDN11/CLDN10",12
"BP","GO:0050000","chromosome localization","32/2074","120/18888",0.266666666666667,2.42854387656702,5.51347683492678,1.31775969691731e-06,0.000117719866257946,9.80858772809105e-05,"KIF14/KIF2C/CDCA5/KNSTRN/ECT2/CENPF/SPAG5/KAT2B/NEK2/CDCA8/AURKB/DLGAP5/KNTC1/VPS4B/BIRC5/SPC25/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/KNL1/ZWINT/NDC80/CUL3/CENPQ/CDT1/PSRC1/SKA3/CCNB1",32
"BP","GO:0018149","peptide cross-linking","13/2074","27/18888",0.481481481481481,4.38487088824601,6.18147300373828,1.47333341769752e-06,0.000129653340757382,0.000108029019016408,"COL3A1/TGM3/FLG/TGM1/FN1/TGM6/TGM5/IVL/TGM4/KRT2/SPRR1A/SPRR1B/F13A1",13
"BP","GO:0033045","regulation of sister chromatid segregation","29/2074","104/18888",0.278846153846154,2.53946294785253,5.52894430521832,1.52054848164164e-06,0.000131840497761163,0.000109851389532841,"TRIP13/CENPF/BUB1B/KAT2B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/CDK1/TACC3/BIRC5/SPC25/NUF2/CENPE/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/MAP3K20/CCNB1",29
"BP","GO:0006936","muscle contraction","69/2074","355/18888",0.194366197183099,1.77010064242737,5.14445229103367,1.59277444734502e-06,0.000136101422341249,0.000113401652871994,"GPD1L/EHD3/TMOD3/HSP90AA1/CHRNA1/SULF1/FXYD1/RYR1/SCNN1B/KCNA5/GSN/ATP1A2/SCN5A/CALM1/CASQ2/CKMT2/NUP155/MYL5/GNAO1/SCN8A/TMEM38B/SYNM/LMOD1/KCND2/P2RX3/CACNB2/SMTN/MYOCD/MYH11/ANK2/HRC/ATP1B1/MYL9/MYLK/TACR1/SLC6A8/SCN2B/ADORA2B/GJC1/ABAT/TACR2/TPM2/DRD1/KLHL41/SCN2A/KCNMA1/TBX3/TBX20/CASQ1/HTR7/HTR1D/CTTN/RYR2/CHRM2/EDN3/KIT/DES/TPCN2/UTRN/SLC8A1/MYL2/KCNE2/ACTA1/CHRNB2/DMD/CHGA/TNNI3/GATA4/DCANP1",69
"BP","GO:0031424","keratinization","25/2074","83/18888",0.301204819277108,2.74308419792962,5.58947589707712,1.6896770812579e-06,0.000142319086729951,0.000118582299823017,"PPL/TGM3/KAZN/TGM1/CNFN/CDSN/KRT4/SPRR3/CASP14/LCE2A/SPRR2D/TCHH/KRT17/LCE2B/IVL/LCE1C/SPRR2G/KRT2/LCE6A/LIPM/SPRR1A/KRT80/LCE2D/SPRR1B/LCE5A",25
"BP","GO:0001503","ossification","82/2074","446/18888",0.183856502242152,1.67438843507704,5.06202026235987,1.81335586298893e-06,0.000150585157298348,0.000125469708118151,"SPP1/CTHRC1/COL1A1/COL5A2/ECM1/COL1A2/COL11A1/SORT1/BMP8A/IGFBP3/CITED1/RYR1/PTHLH/MMP13/EXT1/CLEC3B/VCAN/RUNX2/SOST/SNX10/RUNX1/CDK6/CYP27B1/ISG15/CBS/CTNNBIP1/SOX11/GLI1/FBXO5/TNFAIP6/BCOR/FBN2/BAMBI/ITGA11/SLC24A3/MSX2/KREMEN2/CTSK/ACVR1/MINPP1/RSPO2/TMEM38B/MYOC/IFITM1/ASPN/DLX5/FOXC1/SIX2/TP63/WNT11/CHRDL1/NOCT/RFLNB/COL6A1/SLC26A2/ATP6V0A4/DMP1/IL6ST/GLI2/TACR1/PTH1R/SMPD3/IGSF10/CYP24A1/GDPD2/PBX1/LEP/KL/TOB1/CLEC5A/GPC3/FOXC2/SLC8A1/COL2A1/SMOC1/WNT10B/IHH/PPARG/NOTUM/MMP16/ALOX15/LTF",82
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","27/2074","94/18888",0.287234042553192,2.61585178194054,5.51577042292095,1.84626913469798e-06,0.000151188928030268,0.000125972778532683,"TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/TACC3/BIRC5/SPC25/NUF2/CENPE/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/MAP3K20/CCNB1",27
"BP","GO:0055123","digestive system development","36/2074","145/18888",0.248275862068966,2.26105809197619,5.35364890385019,1.88996242630115e-06,0.000152646828294131,0.000127187521896863,"HOXD13/COL3A1/EXT1/STRA6/SFRP5/CXCL8/PTK6/SOX11/GLI1/TYMS/FGF10/COBL/FOXL1/HMGCS2/TCF21/SIX2/TP63/WNT11/SOX17/MYOCD/FOXE1/IL6ST/GLI2/PRDM1/NKX3-2/ALDH1A2/SALL1/KIT/AGR2/ALX4/NKX2-2/IHH/CLDN18/SOX10/GATA4/BARX1",36
"BP","GO:2000027","regulation of animal organ morphogenesis","26/2074","89/18888",0.292134831460674,2.6604834602841,5.5145811003684,2.00671951772972e-06,0.000159886733466681,0.000133219914498501,"SIX1/GRHL3/SIX4/SULF1/FZD2/RUNX2/HOXB7/HOXC11/SAPCD2/AJAP1/FGF10/AR/RSPO2/PAX9/CITED2/TACSTD2/SPRY1/SIX2/DVL3/TBX1/NTN4/WT1/MSX1/TNFRSF11B/DMRT3/ROBO2",26
"BP","GO:0035725","sodium ion transmembrane transport","42/2074","182/18888",0.230769230769231,2.10162450856761,5.24480279132891,2.18134314142558e-06,0.000171482655491269,0.000142881802681167,"GPD1L/CHP1/STK39/SLC6A1/PCSK9/FXYD1/SCNN1B/ASIC5/DRD4/ATP1A2/SLC24A2/SLC4A4/SCN5A/SLC9A7/FGF14/WNK4/SLC24A3/NETO1/SCN8A/CHP2/SLC6A2/SLC9A9/SLC6A4/ATP4B/PKD2L1/TRPM2/ATP1B1/SLC6A15/SLC13A5/SLC6A8/SCN2B/SLC6A16/SCN2A/ATP4A/SCNN1A/SLC38A5/TPCN2/UTRN/SLC8A1/FXYD3/SLC5A1/DMD",42
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","26/2074","90/18888",0.288888888888889,2.63092253294761,5.44689633324361,2.52987116486408e-06,0.000196264741947877,0.00016353059177868,"TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/BIRC5/SPC25/NUF2/CENPE/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/MAP3K20/CCNB1",26
