#ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007059	chromosome segregation	85/2074	423/18888	0.200945626	1.830019765	6.06365253	2.16E-08	3.35E-06	2.79E-06	KIF14/TPX2/KIF2C/KIF23/CDCA5/KNSTRN/KIF4A/TOP2A/ECT2/TRIP13/CENPF/BUB1B/SPAG5/KAT2B/MYBL2/NEK2/CDCA8/AURKB/HJURP/DLGAP5/CDC20/KNTC1/STIL/CDK1/TACC3/VPS4B/CCNB2/P3H4/BIRC5/SPC25/PRC1/SGO2/NUF2/SKA1/RAB11A/CENPN/BRCA1/ASPM/CENPE/SPDL1/OIP5/KIFC1/MAD2L2/KIF18A/ESPL1/KNL1/ZWINT/BUB1/CENPL/NDC80/SMC2/DUSP1/ANKRD31/FBXO5/MAD2L1/BRIP1/CHEK2/MKI67/KIF11/CUL3/CENPQ/XRCC3/CDT1/CCNE2/BEX4/SAC3D1/NCAPD2/RGS14/PSRC1/HAUS8/CCDC69/ESCO2/CENPH/KLHDC8B/DIAPH3/NUSAP1/SKA3/MAP3K20/CENPK/CCNB1/PTTG1/STARD9/M1AP/SYCE2/MAEL	85
BP	GO:0060537	muscle tissue development	87/2074	438/18888	0.198630137	1.808932511	6.015912413	2.59E-08	3.91E-06	3.26E-06	SIX1/ELN/CENPF/SORBS2/COL11A1/SIX4/CHRNA1/ACADM/COL3A1/CDK1/HEY1/RYR1/STRA6/PITX1/PGM5/MEIS1/TFAP2B/TGFBR3/RUNX1/NOX4/SCN5A/HOXD10/BARX2/ERBB3/SOX11/VAX1/GLI1/NLN/HLF/MSX2/ACVR1/FOXL2/CSRP1/MYOZ1/NEBL/RPL3L/TCF21/PIM1/CITED2/FOXC1/MYOM1/CAV2/PI16/NEB/NRG1/MYOCD/MYH11/CFL2/FOS/COL6A1/MYLK/EGR1/PDGFRB/GJC1/BTG2/TBX1/SEMA3C/KLHL41/EPHB1/JPH2/TBX3/TBX20/WT1/CASQ1/RYR2/EYA2/MSX1/ALDH1A2/AKAP6/RBM24/FOXC2/SLC8A1/MYL2/POU4F1/ACTA1/WNT10B/DMD/RBP4/B4GALNT2/TNNI3/IHH/DMRTA2/MEGF10/PPARGC1A/MEOX2/TBX18/GATA4	87
BP	GO:0031577	spindle checkpoint signaling	20/2074	47/18888	0.425531915	3.875335973	6.931638363	3.07E-08	4.53E-06	3.77E-06	TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/KNL1/ZWINT/BUB1/NDC80/DUSP1/MAD2L1/XRCC3/CCNB1	20
BP	GO:1905818	regulation of chromosome separation	26/2074	74/18888	0.351351351	3.199770648	6.658908351	3.32E-08	4.77E-06	3.97E-06	TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/SMC2/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/NCAPD2/CCNB1	26
BP	GO:0051960	regulation of nervous system development	91/2074	468/18888	0.194444444	1.770813243	5.930313137	3.56E-08	5.00E-06	4.17E-06	SPP1/KIF14/LPIN1/TREM2/ASPA/PLXNA1/DLX1/LIMK1/DLX2/IL34/AGRN/ZNF365/HEY1/DLL3/ASPM/MAPT/VCAN/HLTF/CRABP2/PER2/SOX11/VAX1/CLCN2/HES5/THBS2/TIAM1/RTN4R/SYNDIG1/PLAG1/LHX2/DAAM2/PLXNA2/SPINT1/RGS14/TYMP/AMIGO2/ETV5/BHLHE40/MME/PLXNC1/ADGRB3/IL6ST/ST8SIA2/PTPRZ1/KIAA0319/NTRK2/IL33/NKX6-1/BTG2/FN1/SEMA3C/TLX2/NTN1/SLITRK5/EPHB1/NLGN3/RELN/LGI4/WNT7A/IL1B/SEMA3E/ITPKA/CBLN1/CX3CR1/LRRTM1/KIT/FOXG1/CHODL/FLRT2/NLGN1/CYSLTR1/HES7/PLXNA4/POU4F1/TPPP/DPYSL5/CUX2/SLITRK2/ROBO2/NKX2-2/DMRTA2/CDKN2B/IFNG/SEMA3D/SOX10/SEMA6D/CBLN2/FSTL4/DCC/FLRT3/NEFL	91
BP	GO:0098813	nuclear chromosome segregation	68/2074	317/18888	0.214511041	1.953560532	6.013268525	4.09E-08	5.60E-06	4.67E-06	KIF14/TPX2/KIF2C/KIF23/CDCA5/KNSTRN/KIF4A/TOP2A/ECT2/TRIP13/CENPF/BUB1B/SPAG5/KAT2B/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/CDK1/TACC3/VPS4B/CCNB2/P3H4/BIRC5/SPC25/PRC1/NUF2/SKA1/RAB11A/ASPM/CENPE/SPDL1/KIFC1/MAD2L2/KIF18A/ESPL1/KNL1/ZWINT/BUB1/NDC80/SMC2/DUSP1/ANKRD31/FBXO5/MAD2L1/BRIP1/CHEK2/KIF11/CUL3/CENPQ/XRCC3/CDT1/CCNE2/NCAPD2/PSRC1/KLHDC8B/NUSAP1/SKA3/MAP3K20/CENPK/CCNB1/PTTG1/M1AP/SYCE2/MAEL	68
BP	GO:0051310	metaphase chromosome alignment	31/2074	100/18888	0.31	2.823182257	6.420075782	4.80E-08	6.43E-06	5.36E-06	KIF14/KIF2C/CDCA5/KNSTRN/ECT2/CENPF/SPAG5/KAT2B/NEK2/CDCA8/AURKB/KNTC1/VPS4B/BIRC5/SPC25/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/KNL1/ZWINT/NDC80/CUL3/CENPQ/CDT1/PSRC1/SKA3/CCNB1	31
BP	GO:0048285	organelle fission	94/2074	493/18888	0.190669371	1.736433502	5.819121773	5.65E-08	7.40E-06	6.17E-06	KIF14/TPX2/KIF2C/KIF23/CDCA5/KNSTRN/KIF4A/TOP2A/CCNA1/TRIP13/CENPF/BUB1B/SPAG5/KAT2B/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/RAD51AP1/NFIA/CDC20/KNTC1/CDK1/RAD54L/MTBP/VPS4B/CCNB2/P3H4/BIRC5/SPC25/PRC1/NUF2/SKA1/RAB11A/ASPM/LRRK2/MAPT/CENPE/SPDL1/KIFC1/MAD2L2/KIF18A/RAD51/ESPL1/KNL1/FANCA/ZWINT/BUB1/MOV10L1/NDC80/SMC2/DUSP1/ANKRD31/TOM1L2/FBXO5/MAD2L1/BRIP1/CHEK2/MKI67/KIF11/CUL3/XRCC3/MIEF2/MSX2/PDXP/CDT1/CCNE2/NCAPD2/PSRC1/FBXO43/BRCA2/KLHDC8B/DDHD1/NUSAP1/CAV2/SKA3/TESMIN/EPGN/CENPK/CCNB1/PTTG1/STRA8/PDGFRB/DMRT1/SMPD3/M1AP/IL1B/SYCE2/MSX1/EDN3/PPARG/EREG/MAEL	94
BP	GO:0051304	chromosome separation	27/2074	81/18888	0.333333333	3.035679846	6.448260422	6.46E-08	8.28E-06	6.90E-06	TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/SMC2/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/NCAPD2/CCNB1/M1AP	27
BP	GO:0048736	appendage development	46/2074	186/18888	0.247311828	2.252278595	6.027868199	8.51E-08	1.04E-05	8.71E-06	KAT2B/HOXC13/NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/ITGB4/FBN2/FGF10/MSX2/KREMEN2/PLXNA2/RSPO2/CHST11/DLX5/SLC7A11/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/SMOC1/ALX4/ALX3/IHH/MEOX2	46
BP	GO:0060173	limb development	46/2074	186/18888	0.247311828	2.252278595	6.027868199	8.51E-08	1.04E-05	8.71E-06	KAT2B/HOXC13/NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/ITGB4/FBN2/FGF10/MSX2/KREMEN2/PLXNA2/RSPO2/CHST11/DLX5/SLC7A11/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/SMOC1/ALX4/ALX3/IHH/MEOX2	46
BP	GO:0035107	appendage morphogenesis	39/2074	150/18888	0.26	2.36783028	5.906994552	1.98E-07	2.34E-05	1.95E-05	NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/FBN2/FGF10/MSX2/PLXNA2/RSPO2/CHST11/DLX5/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/ALX4/ALX3/IHH	39
BP	GO:0035108	limb morphogenesis	39/2074	150/18888	0.26	2.36783028	5.906994552	1.98E-07	2.34E-05	1.95E-05	NFIA/HOXD13/HOXC10/COL3A1/DLX6/EXT1/PITX1/EN1/RUNX2/TFAP2B/FLVCR1/CRABP2/HOXD10/HOXC11/GNA12/FBN2/FGF10/MSX2/PLXNA2/RSPO2/CHST11/DLX5/TP63/MAP3K20/COL6A1/RECK/SEMA3C/ECE1/TBX3/PBX1/WNT7A/MSX1/ALDH1A2/SALL1/GPC3/COL2A1/ALX4/ALX3/IHH	39
BP	GO:0034329	cell junction assembly	86/2074	453/18888	0.189845475	1.728930243	5.515232739	2.51E-07	2.90E-05	2.42E-05	SIX1/FSCN1/AFDN/ECT2/SIX4/FAM107A/EPB41L3/AGRN/DBNL/ITGB4/THBS2/NEGR1/SYNDIG1/LRFN1/CNTNAP2/OCLN/ESAM/CNTN5/MYOC/NRCAM/SDK1/CLDN17/AMIGO2/CLDN7/CDH8/CLDN20/MARVELD3/WNT11/ANK2/MUSK/ARHGEF9/CDH17/CDH15/ADGRB3/ST8SIA2/CLDN4/APOD/CDH13/NTRK2/CLDN5/GJC1/PHLDB2/CLDN16/FN1/NTN1/COL16A1/SLITRK5/DRD1/EPHB1/NLGN3/WNT7A/IL1B/ICAM5/CTTN/PCDHB10/GJB1/RHOD/CBLN1/LRRTM1/LRFN5/THSD1/FLRT2/NLGN1/POU4F1/FRMPD2/CUX2/SLITRK2/CLDN6/CLDN1/SORBS1/POF1B/CHRNB2/LIM2/NLGN4X/SDK2/CDH18/ROBO2/ADD2/CLDN22/CLDN18/CLDN11/GABRG3/CBLN2/NRXN2/CLDN10/FLRT3	86
BP	GO:0009952	anterior/posterior pattern specification	50/2074	219/18888	0.228310502	2.079232771	5.641920971	3.47E-07	3.94E-05	3.28E-05	HOXC13/HOXD13/HOXC10/HOXC8/HEY1/DLL3/PRKDC/EN1/HOXD10/CTNNBIP1/HOXB7/HOXC11/CDX1/DMRT2/HES5/MSX2/PLXNA2/COBL/BASP1/HOXD8/FOXC1/OTX1/SIX2/BHLHE40/SOX17/BTG2/TDRD5/TBX1/HOXA4/SEMA3C/TBX3/WT1/PBX1/PCDH8/MSX1/ALDH1A2/HOXB5/HOXA7/GPC3/HOXB6/FOXC2/HES7/HOXB9/ALX4/MEOX2/TBX18/GATA4/HOXB8/BARX1/DCANP1	50
BP	GO:0072001	renal system development	67/2074	329/18888	0.203647416	1.854625073	5.492203717	3.97E-07	4.42E-05	3.68E-05	SIX1/HPGD/KIF26B/HOXD11/CENPF/SIX4/SULF1/NFIA/PCSK9/CITED1/STAT1/EXT1/STRA6/CXCR2/LRRK2/ANGPT2/FADD/TFAP2B/CYP26A1/CTNNBIP1/HOXB7/RGN/HOXC11/SOX11/ASXL1/LGR5/WNK4/HES5/FGF10/PYGO2/HMGCS2/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/SOX17/MME/MYOCD/EGR1/GCNT3/TNS2/GLI2/PDGFRB/PRDM1/WT1/PBX1/VANGL2/KANK2/ALDH1A2/SALL1/MMP9/GFRA1/GPC3/HAS2/OVOL1/FOXC2/GCNT4/KLF15/PROM1/RBP4/ROBO2/TBX18/IRX1	67
BP	GO:0003012	muscle system process	86/2074	459/18888	0.187363834	1.706329848	5.3803851	4.50E-07	4.91E-05	4.09E-05	GPD1L/EHD3/TMOD3/SORBS2/HSP90AA1/CHRNA1/SULF1/FXYD1/RYR1/SCNN1B/KCNA5/GSN/MEIS1/ATP1A2/SCN5A/CALM1/CASQ2/CKMT2/NUP155/TIAM1/MYL5/GNAO1/MYOZ1/SCN8A/TMEM38B/SYNM/LMOD1/MYOC/GATM/KCND2/P2RX3/ACACB/PI16/CACNB2/SMTN/MYOCD/MYH11/ANK2/HRC/ATP1B1/COL6A1/MYL9/MYLK/IL6ST/TACR1/SLC6A8/SCN2B/ADORA2B/GJC1/ABAT/TACR2/TPM2/DRD1/KLHL41/SCN2A/KCNMA1/TBX3/TBX20/CASQ1/LEP/IL1B/HTR7/HTR1D/CTTN/RYR2/CHRM2/EDN3/AKAP6/KIT/DES/TPCN2/UTRN/NR4A3/SLC8A1/MYL2/KCNE2/KLF15/ACTA1/CHRNB2/MLIP/DMD/CHGA/TNNI3/PPARG/GATA4/DCANP1	86
BP	GO:0048704	embryonic skeletal system morphogenesis	28/2074	94/18888	0.29787234	2.712735181	5.846485526	5.30E-07	5.68E-05	4.73E-05	SIX1/COL11A1/SIX4/DLX2/TBX15/MTHFD1L/RUNX2/FLVCR1/HOXD10/HOXB7/HOXC11/SOX11/CHST11/SIX2/GSC/NDST1/TBX1/HOXA4/HOXB5/HOXA7/HOXB6/FOXC2/COL2A1/HOXB9/ALX4/ALX3/MMP16/HOXB8	28
BP	GO:0048565	digestive tract development	35/2074	133/18888	0.263157895	2.396589352	5.676574702	6.03E-07	6.35E-05	5.29E-05	HOXD13/COL3A1/EXT1/STRA6/SFRP5/CXCL8/PTK6/SOX11/GLI1/TYMS/FGF10/COBL/FOXL1/HMGCS2/TCF21/SIX2/TP63/WNT11/SOX17/MYOCD/FOXE1/IL6ST/GLI2/PRDM1/NKX3-2/ALDH1A2/SALL1/KIT/AGR2/ALX4/NKX2-2/IHH/CLDN18/SOX10/GATA4	35
BP	GO:0043270	positive regulation of monoatomic ion transport	48/2074	211/18888	0.227488152	2.071743591	5.498306025	6.61E-07	6.84E-05	5.70E-05	GPD1L/CHP1/TREM2/STK39/FXYD1/DRD4/FHL1/SCN5A/CALM1/CXCL11/LGALS3/ADCYAP1R1/CXCL10/CHP2/CASK/KCNMB1/P2RX3/CFTR/SLC6A4/CACNB2/CNKSR3/LRRC26/TRPV3/ANK2/ATP1B1/MYLK/CHRM1/PDGFRB/P2RY6/XCL1/TACR2/DRD1/JPH2/NLGN3/RELN/CASQ1/LEP/RGS7/RYR2/EDN3/AKAP6/LRRC38/PLA2G1B/LHCGR/NPSR1/DMD/IFNG/MS4A1	48
BP	GO:0007080	mitotic metaphase chromosome alignment	21/2074	60/18888	0.35	3.187463838	5.960253854	7.36E-07	7.48E-05	6.23E-05	KIF14/KIF2C/CDCA5/KAT2B/CDCA8/AURKB/VPS4B/BIRC5/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/NDC80/CUL3/CDT1/PSRC1/SKA3/CCNB1	21
BP	GO:0051303	establishment of chromosome localization	31/2074	112/18888	0.276785714	2.520698443	5.668927712	8.01E-07	8.00E-05	6.67E-05	KIF14/KIF2C/CDCA5/KNSTRN/ECT2/CENPF/SPAG5/KAT2B/NEK2/CDCA8/AURKB/KNTC1/VPS4B/BIRC5/SPC25/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/KNL1/ZWINT/NDC80/CUL3/CENPQ/CDT1/PSRC1/SKA3/CCNB1	31
BP	GO:0009954	proximal/distal pattern formation	15/2074	34/18888	0.441176471	4.01781156	6.185576319	9.37E-07	9.20E-05	7.67E-05	DLX1/DLX2/HOXC10/EN1/HOXD10/HOXC11/GLI1/HES5/FGF10/TP63/GLI2/PBX1/ALDH1A2/HOXB9/IRX1	15
BP	GO:0007015	actin filament organization	86/2074	467/18888	0.184154176	1.677099358	5.203608155	9.54E-07	9.22E-05	7.68E-05	FSCN1/HSP90B1/TMOD3/ELN/ARHGEF10L/PFN2/SNX9/LIMK1/SHROOM3/FAM107A/KANK1/C15orf62/NOSTRIN/MAD2L2/GSN/CGNL1/STMN1/FAT1/ARPC1B/RNH1/FHOD1/IQGAP3/MYO5A/MYO1B/RND3/CNN3/CUL3/DAAM2/COBL/PDXP/EPHA1/ESAM/NEBL/LMOD1/MYOC/TMSB15A/PACSIN1/SCIN/TF/TACSTD2/MYO5B/DIAPH3/CAPZB/ARHGAP40/GAS7/WNT11/NEB/CFL2/RFLNB/MYO6/MYO7A/KANK4/TACR1/MYO5C/SYNPO2/PHLDB2/PLS1/TPM2/ZEB2/CCL26/ARRB1/RAC3/GDPD2/RND1/RHPN1/CTTN/ACTL8/KANK2/PSTPIP2/RHOD/CTNNA2/ANG/RHOV/TAGLN3/PPP1R9A/PLA2G1B/CAP2/ACTA1/GAS2/TMSB15B/SORBS1/POF1B/ADD2/XIRP1/CAPZA3/ALOX15	86
BP	GO:0030199	collagen fibril organization	22/2074	66/18888	0.333333333	3.035679846	5.818337438	1.05E-06	9.99E-05	8.32E-05	COL1A1/COL5A2/LOXL2/COL1A2/COL11A1/COL5A1/COL3A1/P3H4/EXT1/P4HA1/COL12A1/LUM/DPT/FOXC1/PLOD3/COL5A3/COL6A1/ADAMTS2/LOXL4/FOXC2/COL2A1/ADAMTS3	22
BP	GO:0008608	attachment of spindle microtubules to kinetochore	19/2074	52/18888	0.365384615	3.327572139	5.902837472	1.16E-06	0.00010834	9.03E-05	KIF2C/KNSTRN/ECT2/SPAG5/KAT2B/NEK2/CDCA8/AURKB/KNTC1/BIRC5/SPC25/NUF2/SKA1/CENPE/KNL1/NDC80/CDT1/SKA3/CCNB1	19
BP	GO:0031032	actomyosin structure organization	48/2074	215/18888	0.223255814	2.033199525	5.351145055	1.18E-06	0.00010834	9.03E-05	TMOD3/ELN/ECT2/ARHGEF10L/PFN2/SIX4/LIMK1/EPB41L3/EPB41L4A/LDB3/RTKN/CGNL1/PGM5/STMN1/FHOD1/IQGAP3/CNN3/CUL3/EPHA1/CSRP1/MYOZ1/NEBL/LMOD1/MYOC/TACSTD2/MYOM1/WNT11/NEB/MYH11/CFL2/MYL9/TACR1/PDGFRB/FLNC/PHLDB2/ZEB2/FRMD3/KLHL41/ARRB1/RHPN1/CASQ1/ACTL8/MYL2/ACTA1/SORBS1/MYOM3/MYBPC2/KRT8	48
BP	GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	12/2074	23/18888	0.52173913	4.751498889	6.322526817	1.26E-06	0.000114223	9.52E-05	CLDN17/CLDN7/CLDN20/CLDN4/CLDN5/CLDN16/CLDN6/CLDN1/CLDN22/CLDN18/CLDN11/CLDN10	12
BP	GO:0050000	chromosome localization	32/2074	120/18888	0.266666667	2.428543877	5.513476835	1.32E-06	0.00011772	9.81E-05	KIF14/KIF2C/CDCA5/KNSTRN/ECT2/CENPF/SPAG5/KAT2B/NEK2/CDCA8/AURKB/DLGAP5/KNTC1/VPS4B/BIRC5/SPC25/NUF2/SKA1/RAB11A/CENPE/SPDL1/KIFC1/KIF18A/KNL1/ZWINT/NDC80/CUL3/CENPQ/CDT1/PSRC1/SKA3/CCNB1	32
BP	GO:0018149	peptide cross-linking	13/2074	27/18888	0.481481481	4.384870888	6.181473004	1.47E-06	0.000129653	0.000108029	COL3A1/TGM3/FLG/TGM1/FN1/TGM6/TGM5/IVL/TGM4/KRT2/SPRR1A/SPRR1B/F13A1	13
BP	GO:0033045	regulation of sister chromatid segregation	29/2074	104/18888	0.278846154	2.539462948	5.528944305	1.52E-06	0.00013184	0.000109851	TRIP13/CENPF/BUB1B/KAT2B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/CDK1/TACC3/BIRC5/SPC25/NUF2/CENPE/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/MAP3K20/CCNB1	29
BP	GO:0006936	muscle contraction	69/2074	355/18888	0.194366197	1.770100642	5.144452291	1.59E-06	0.000136101	0.000113402	GPD1L/EHD3/TMOD3/HSP90AA1/CHRNA1/SULF1/FXYD1/RYR1/SCNN1B/KCNA5/GSN/ATP1A2/SCN5A/CALM1/CASQ2/CKMT2/NUP155/MYL5/GNAO1/SCN8A/TMEM38B/SYNM/LMOD1/KCND2/P2RX3/CACNB2/SMTN/MYOCD/MYH11/ANK2/HRC/ATP1B1/MYL9/MYLK/TACR1/SLC6A8/SCN2B/ADORA2B/GJC1/ABAT/TACR2/TPM2/DRD1/KLHL41/SCN2A/KCNMA1/TBX3/TBX20/CASQ1/HTR7/HTR1D/CTTN/RYR2/CHRM2/EDN3/KIT/DES/TPCN2/UTRN/SLC8A1/MYL2/KCNE2/ACTA1/CHRNB2/DMD/CHGA/TNNI3/GATA4/DCANP1	69
BP	GO:0031424	keratinization	25/2074	83/18888	0.301204819	2.743084198	5.589475897	1.69E-06	0.000142319	0.000118582	PPL/TGM3/KAZN/TGM1/CNFN/CDSN/KRT4/SPRR3/CASP14/LCE2A/SPRR2D/TCHH/KRT17/LCE2B/IVL/LCE1C/SPRR2G/KRT2/LCE6A/LIPM/SPRR1A/KRT80/LCE2D/SPRR1B/LCE5A	25
BP	GO:0001503	ossification	82/2074	446/18888	0.183856502	1.674388435	5.062020262	1.81E-06	0.000150585	0.00012547	SPP1/CTHRC1/COL1A1/COL5A2/ECM1/COL1A2/COL11A1/SORT1/BMP8A/IGFBP3/CITED1/RYR1/PTHLH/MMP13/EXT1/CLEC3B/VCAN/RUNX2/SOST/SNX10/RUNX1/CDK6/CYP27B1/ISG15/CBS/CTNNBIP1/SOX11/GLI1/FBXO5/TNFAIP6/BCOR/FBN2/BAMBI/ITGA11/SLC24A3/MSX2/KREMEN2/CTSK/ACVR1/MINPP1/RSPO2/TMEM38B/MYOC/IFITM1/ASPN/DLX5/FOXC1/SIX2/TP63/WNT11/CHRDL1/NOCT/RFLNB/COL6A1/SLC26A2/ATP6V0A4/DMP1/IL6ST/GLI2/TACR1/PTH1R/SMPD3/IGSF10/CYP24A1/GDPD2/PBX1/LEP/KL/TOB1/CLEC5A/GPC3/FOXC2/SLC8A1/COL2A1/SMOC1/WNT10B/IHH/PPARG/NOTUM/MMP16/ALOX15/LTF	82
BP	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	27/2074	94/18888	0.287234043	2.615851782	5.515770423	1.85E-06	0.000151189	0.000125973	TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/TACC3/BIRC5/SPC25/NUF2/CENPE/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/MAP3K20/CCNB1	27
BP	GO:0055123	digestive system development	36/2074	145/18888	0.248275862	2.261058092	5.353648904	1.89E-06	0.000152647	0.000127188	HOXD13/COL3A1/EXT1/STRA6/SFRP5/CXCL8/PTK6/SOX11/GLI1/TYMS/FGF10/COBL/FOXL1/HMGCS2/TCF21/SIX2/TP63/WNT11/SOX17/MYOCD/FOXE1/IL6ST/GLI2/PRDM1/NKX3-2/ALDH1A2/SALL1/KIT/AGR2/ALX4/NKX2-2/IHH/CLDN18/SOX10/GATA4/BARX1	36
BP	GO:2000027	regulation of animal organ morphogenesis	26/2074	89/18888	0.292134831	2.66048346	5.5145811	2.01E-06	0.000159887	0.00013322	SIX1/GRHL3/SIX4/SULF1/FZD2/RUNX2/HOXB7/HOXC11/SAPCD2/AJAP1/FGF10/AR/RSPO2/PAX9/CITED2/TACSTD2/SPRY1/SIX2/DVL3/TBX1/NTN4/WT1/MSX1/TNFRSF11B/DMRT3/ROBO2	26
BP	GO:0035725	sodium ion transmembrane transport	42/2074	182/18888	0.230769231	2.101624509	5.244802791	2.18E-06	0.000171483	0.000142882	GPD1L/CHP1/STK39/SLC6A1/PCSK9/FXYD1/SCNN1B/ASIC5/DRD4/ATP1A2/SLC24A2/SLC4A4/SCN5A/SLC9A7/FGF14/WNK4/SLC24A3/NETO1/SCN8A/CHP2/SLC6A2/SLC9A9/SLC6A4/ATP4B/PKD2L1/TRPM2/ATP1B1/SLC6A15/SLC13A5/SLC6A8/SCN2B/SLC6A16/SCN2A/ATP4A/SCNN1A/SLC38A5/TPCN2/UTRN/SLC8A1/FXYD3/SLC5A1/DMD	42
BP	GO:0030071	regulation of mitotic metaphase/anaphase transition	26/2074	90/18888	0.288888889	2.630922533	5.446896333	2.53E-06	0.000196265	0.000163531	TRIP13/CENPF/BUB1B/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/BIRC5/SPC25/NUF2/CENPE/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/CUL3/XRCC3/MAP3K20/CCNB1	26
BP	GO:0030856	regulation of epithelial cell differentiation	40/2074	171/18888	0.233918129	2.130301646	5.214643699	2.64E-06	0.000201938	0.000168258	FST/STAT1/SERPINE1/TMEM100/CEACAM1/CYP27B1/HES5/AJAP1/ETV4/FGF10/ZFP36/SFRP4/MSX2/APOLD1/AQP3/FOXC1/GRHL1/SPRY1/SIX2/DSPP/TP63/PROC/NKX6-1/CLDN5/IL20/TBX3/ZBED2/IL1B/ALOX15B/MSX1/MMP9/KRT36/REG3G/HOXA7/PROM1/PTCH2/WNT10B/NKX2-2/CDKN2B/IFNG	40
BP	GO:0007492	endoderm development	25/2074	85/18888	0.294117647	2.67854104	5.447261177	2.74E-06	0.000207096	0.000172555	COL5A2/DUSP5/COL11A1/COL5A1/LAMB3/EXT1/COL7A1/COL8A1/COL12A1/DUSP1/HOXC11/ITGAV/DUSP2/ITGA7/LAMB1/PAX9/NKX2-1/SOX17/COL6A1/MMP8/FN1/TBX20/NR0B1/MMP9/GATA4	25
BP	GO:0051962	positive regulation of nervous system development	59/2074	294/18888	0.200680272	1.827603172	5.022960273	3.13E-06	0.000233966	0.000194944	ASPA/PLXNA1/LIMK1/IL34/AGRN/ZNF365/ASPM/MAPT/VCAN/CRABP2/SOX11/CLCN2/THBS2/TIAM1/SYNDIG1/PLAG1/PLXNA2/SPINT1/RGS14/AMIGO2/ETV5/MME/PLXNC1/ADGRB3/IL6ST/ST8SIA2/PTPRZ1/NTRK2/IL33/NKX6-1/FN1/NTN1/SLITRK5/EPHB1/NLGN3/RELN/WNT7A/IL1B/ITPKA/CBLN1/CX3CR1/LRRTM1/KIT/FOXG1/CHODL/FLRT2/NLGN1/CYSLTR1/PLXNA4/CUX2/SLITRK2/ROBO2/NKX2-2/DMRTA2/IFNG/SOX10/CBLN2/FLRT3/NEFL	59
BP	GO:0001706	endoderm formation	20/2074	60/18888	0.333333333	3.035679846	5.546683075	3.22E-06	0.000237208	0.000197645	COL5A2/DUSP5/COL11A1/COL5A1/LAMB3/COL7A1/COL8A1/COL12A1/DUSP1/ITGAV/DUSP2/ITGA7/LAMB1/SOX17/COL6A1/MMP8/FN1/TBX20/NR0B1/MMP9	20
